...1,dhs_id,country,iso3,adm2,lat,lon,treated,log_treated_other_funder_n,log_other_sect_n,year_group,image_file_5k_3yr,iwi_est_post_oda,log_pc_nl_pre_oda,log_avg_min_to_city,log_avg_pop_dens,log_3yr_pre_conflict_deaths,log_disasters,log_ch_loan_proj_n,leader_birthplace,log_dist_km_to_gold,log_dist_km_to_gems,log_dist_km_to_dia,log_dist_km_to_petro,election_year,unsc_aligned_us,unsc_non_aligned_us,country_gini,corruption_control,gov_effectiveness,political_stability,reg_quality,rule_of_law,voice_accountability,landsat578,log_total_neighbor_projs,first_year_group,time,iwi_1990-1992,iwi_1993-1995,iwi_1996-1998,iwi_1999-2001,iwi_2002-2004,iwi_2005-2007,iwi_2008-2010,iwi_2011-2013,iwi_2014-2016,iwi_2017-2019
3625,46608,sierra_leone,SLE,c204r3r9,7.96472,-11.74624,0,1.6094379124341,0.693147180559945,2008:2010,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00086.tif,48.095703,0.00178234363988099,1.49962304642689,8.57726952323691,0,-4.60517018598809,-4.60517018598809,0,3.94528132216638,6.57805737962839,1.15309863889368,6.56393944014442,1,0,0,0.402,-1.01032588879267,-1.20699528853098,-0.281843258688847,-1.11140918731689,-1.04590759674708,-0.358667959769567,0,2.63905732961526,2008,2009,19.1162109375,23.663330078125,22.184245288372,24.786376953125,25.600585341453602,27.314454317092903,31.085205078125,36.6536468267441,41.6015625,46.875
3626,46751,sierra_leone,SLE,c204r4r13,8.46511439562748,-13.1830017746685,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00197.tif,43.81836,0.00160403012287858,2.46129678414887,9.00586154772576,8.01334318138667,-4.60517018598809,-4.60517018598809,0,5.06702675458621,6.53348465615267,5.02697869471522,6.32934976131552,0,0,0,0.402,-0.743608395258586,-1.60114109516144,-1.72322332859039,-1.52024165789286,-1.30227609475453,-1.17140467961629,0,3.2188758248682,2002,2003,21.7529296875,21.1669921875,27.1158844232559,28.509521484375,29.960936307907097,32.5830072164536,34.6435546875,36.2060546875,41.259765625,44.0185546875
3627,8488,democratic_republic_of_congo,COD,c63r8r32,-1.34416538060867,29.3744567386604,0,1.09861228866811,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00217.tif,17.404175,0,5.15444699612833,5.33643954634353,7.54538974961182,-4.60517018598809,-4.60517018598809,1,4.5358373763421,5.90429194345415,6.49260996289754,6.9668443085901,0,0,0,0.422,-1.47370672225952,-1.66281060377757,-2.13052070140839,-1.68534926573436,-1.77880275249481,-1.62055881818136,0,3.95124371858143,2005,2006,22.021484375,20.08056640625,18.17626953125,15.4449462890625,16.4477542042732,18.3325201272964,19.720458984375,23.527018725872,26.11083984375,30.2490234375
3628,46509,sierra_leone,SLE,c204r2r7,8.80691,-12.82032,0,0,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00281.tif,17.012532,0,5.17972150063463,4.90955149384156,0,-4.60517018598809,-4.60517018598809,1,4.8550661546726,6.46433985180028,4.59766685641553,6.33427081663762,1,0,0,0.402,-1.01032588879267,-1.20699528853098,-0.281843258688847,-1.11140918731689,-1.04590759674708,-0.358667959769567,0,2.39789527279837,2008,2009,16.357421875,15.8935546875,17.59033203125,20.318603515625,22.9150384664536,27.729493379592903,31.890869140625,36.0432952642441,41.54052734375,43.84765625
3629,54370,zambia,ZMB,c255r5r33,-15.1703306154197,30.2180317889506,0,1.09861228866811,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00089.tif,13.956706,0,5.5209274422561,2.82316107856393,0,-4.60517018598809,-4.60517018598809,0,4.81669704819026,4.51879096609624,4.49254161723808,6.51943170650791,1,0,0,0.545,-0.514095187187195,-0.860047519207001,0.278628244996071,-0.65512098868688,-0.532237052917481,-0.281556472182274,0,1.6094379124341,2008,2009,11.12060546875,12.6953125,11.95068359375,12.2451782226562,13.164062798023199,12.0886228978634,11.5646362304688,13.19580078125,15.484619140625,17.32177734375
3630,54470,zambia,ZMB,c255r7r45,-12.1713983348359,26.3699333005716,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00234.tif,48.059082,0.0302678457449507,5.21558771894904,6.0601556204933,0,-4.60517018598809,-4.60517018598809,0,2.44727334871853,5.21472348751583,5.52197370622751,7.08240185861077,0,0,0,0.461666666666667,-0.66828860839208,-0.960074881712596,0.0449296087026597,-0.677191078662873,-0.403512050708135,-0.376006205876668,0,3.3322045101752,2005,2006,13.00048828125,14.05029296875,13.838703930378,14.27001953125,15.63720703125,14.8779302835464,17.9901123046875,17.29736328125,21.441650390625,23.2666015625
3631,46452,sierra_leone,SLE,c204r1r1,7.69701,-10.72892,0,1.94591014905531,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00035.tif,13.432617,0,6.74796204316869,3.31082099692048,6.46614472423762,-4.60517018598809,-4.60517018598809,1,4.06957294780436,6.6221453598403,2.56284891067633,6.44638318253854,0,0,0,0.402,-0.743608395258586,-1.60114109516144,-1.72322332859039,-1.52024165789286,-1.30227609475453,-1.17140467961629,0,3.09104245335832,2002,2003,18.359375,15.771484375,12.0361328125,12.8204345703125,12.4182127416134,11.5759275853634,11.9979858398438,11.409505456686,12.774658203125,14.0625
3632,54267,zambia,ZMB,c255r2r15,-12.4254046219224,28.0407220214499,0,0.693147180559945,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00220.tif,9.2936195,0,5.89791670236745,2.57501381548136,0,1.79342474854712,-4.60517018598809,1,3.29467068774981,2.47749649211474,5.91540125191118,6.96138223942695,1,0,0,0.545,-0.514095187187195,-0.860047519207001,0.278628244996071,-0.65512098868688,-0.532237052917481,-0.281556472182274,0,2.63905732961526,2008,2009,10.70556640625,10.1043701171875,9.18172225356102,9.62677001953125,9.78759750723839,10.0793458521366,10.6658935546875,12.577311694622,14.666748046875,16.19873046875
3633,46566,sierra_leone,SLE,c204r2r7,8.93657,-12.47907,0,1.94591014905531,0.693147180559945,2002:2004,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00301.tif,15.527344,0,5.41182460734163,3.88741392513453,7.32712329225929,-4.60517018598809,-4.60517018598809,0,4.63530800304952,6.43072687548897,4.22679099232646,6.36789047376279,0,0,0,0.402,-0.743608395258586,-1.60114109516144,-1.72322332859039,-1.52024165789286,-1.30227609475453,-1.17140467961629,0,3.58351893845611,2002,2003,13.4521484375,14.3310546875,13.749186694622,14.739990234375,15.104980766773199,15.339355170726801,16.2689208984375,16.63818359375,19.683837890625,21.9482421875
3634,54385,zambia,ZMB,c255r5r34,-15.4096089206617,28.2597911708197,0,0.693147180559945,0.693147180559945,2008:2010,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00065.tif,60.36784,0.0192791705231694,2.33537491581704,8.30450384464594,0,-4.60517018598809,0.00995033085316809,0,4.5613311456342,2.92642942269358,4.94469177530702,6.6926919578799,1,0,0,0.545,-0.514095187187195,-0.860047519207001,0.278628244996071,-0.65512098868688,-0.532237052917481,-0.281556472182274,0,1.79175946922805,2008,2009,38.5009765625,40.52734375,40.869140625,43.060302734375,44.5605456829071,43.9355462789536,46.270751953125,46.3460296392441,51.5380859375,48.974609375
3635,46472,sierra_leone,SLE,c204r1r3,8.60483,-10.61227,0,1.6094379124341,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00248.tif,15.390015,0,4.42891022057273,4.27470802644564,0,-4.60517018598809,-4.60517018598809,1,4.64672905481929,6.48185742699257,2.99009867587833,6.51136199665011,0,0,0,0.402,-0.854551434516907,-1.37531232833862,-0.762445926666259,-1.20603140195211,-1.2297883828481,-0.40428896745046,0,3.58351893845611,2005,2006,19.0185546875,14.66064453125,11.753336340189,13.8702392578125,14.3286138772964,13.8818353414536,14.3951416015625,13.777668774128,15.325927734375,17.1630859375
3636,8304,democratic_republic_of_congo,COD,c63r3r13,-5.03253837263915,13.7523160705042,0,1.79175946922805,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00101.tif,20.698242,0,6.54630705629075,3.02595408089229,0,-4.60517018598809,-4.60517018598809,0,4.88759948298754,3.29081721363361,5.46871316381963,4.82495829642644,0,0,0,0.422,-1.45055828491847,-1.7900401353836,-2.45345538854599,-1.86238008737564,-1.82806281248728,-1.71207104126612,0,2.99573227355399,2002,2003,19.0673828125,15.960693359375,17.256672680378,17.05322265625,20.2172845602036,23.2568353414536,23.7091064453125,21.346028149128,23.492431640625,24.4873046875
3637,38471,niger,NER,c162r8r35,13.6385245199,8.9049840904,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/niger_1998/00097.tif,12.387085,0,4.80205189411338,4.35321924623421,0,-4.60517018598809,-4.60517018598809,0,5.70186289303574,5.21620198459103,5.74080800058478,6.08024637241986,1,0,0,0.444,-0.94140895207723,-0.753799120585124,-0.197543581326803,-0.728853762149811,-0.60624623298645,-0.183481231331825,0,0,2005,2006,19.05517578125,16.412353515625,12.143961340189,12.43896484375,12.7172857522964,12.0349124073982,11.1831665039062,12.009683996439,13.65966796875,15.29541015625
3638,8319,democratic_republic_of_congo,COD,c63r1r2,0.0310760368501288,18.2438054419914,0,0.693147180559945,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00244.tif,43.424478,0.00213133605281892,2.33020026002702,7.39324456741748,2.484906649788,-4.60517018598809,-4.60517018598809,0,6.10635721122929,6.56513995899131,6.00632263408967,6.66728644896436,0,0,0,0.422,-1.4549872080485,-1.62452828884125,-2.18459788958232,-1.37895504633585,-1.59365403652191,-1.32130348682403,0,1.38629436111989,2008,2009,19.82421875,16.29638671875,17.744953930378,15.484619140625,16.3500979542732,16.9921875,20.9197998046875,20.5322265625,23.858642578125,28.4423828125
3639,4465,burundi,BDI,c39r12r97,-3.264012,29.589385,0,0,0.693147180559945,2008:2010,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00159.tif,19.86084,0,3.96726847965412,6.14016652090717,3.09104245335832,-4.60517018598809,-4.60517018598809,0,4.4648431561091,5.04866686659241,6.31008851515288,6.98882417660869,0,0,0,0.334,-1.07522298892339,-1.21750990549723,-1.44302554925283,-1.25198519229889,-1.06345731019974,-0.690474430720011,0,2.70805020110221,2008,2009,14.111328125,15.057373046875,14.51416015625,14.35546875,14.677734673023199,14.5654290914536,15.1031494140625,15.00244140625,17.034912109375,19.27490234375
3640,46661,sierra_leone,SLE,c204r3r12,7.34754,-11.7098,0,1.94591014905531,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00008.tif,20.529786,0,4.94591897937656,6.00374860143503,4.9272536851572,-4.60517018598809,-4.60517018598809,0,4.33149624734905,6.66845887446621,3.6582687706142,6.56148840443144,0,0,0,0.402,-0.743608395258586,-1.60114109516144,-1.72322332859039,-1.52024165789286,-1.30227609475453,-1.17140467961629,0,3.3322045101752,2002,2003,15.33203125,16.5771484375,13.834635913372,15.045166015625,15.5541986227036,14.8681640625,16.8853759765625,15.9912109375,19.110107421875,22.7783203125
3641,46717,sierra_leone,SLE,c204r4r13,8.32162,-13.06295,0,0,0.693147180559945,2008:2010,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00144.tif,33.87858,0.0020231756506369,3.9520126536443,7.38994484392646,0,-4.60517018598809,-4.60517018598809,0,4.98701031614684,6.55100703943856,4.93517130319883,6.36446942696465,1,0,0,0.402,-1.01032588879267,-1.20699528853098,-0.281843258688847,-1.11140918731689,-1.04590759674708,-0.358667959769567,0,2.56494935746154,2008,2009,16.9921875,14.90478515625,13.895671069622,15.0146484375,16.0424798727036,16.1328122019768,17.4346923828125,18.310546875,21.19140625,24.8046875
3642,54336,zambia,ZMB,c255r4r29,-9.34335271075592,28.7449089332517,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00302.tif,27.593994,0.0152629355278319,5.80884294530503,6.00066235965572,0,-4.60517018598809,-4.60517018598809,0,5.57467299575534,5.8153795255494,4.41185511942267,6.99818009275466,0,0,0,0.461666666666667,-0.66828860839208,-0.960074881712596,0.0449296087026597,-0.677191078662873,-0.403512050708135,-0.376006205876668,0,1.79175946922805,2005,2006,13.623046875,14.68505859375,14.717610180378,15.2801513671875,14.5898431539536,14.3530279397964,13.8946533203125,13.4765625,14.996337890625,16.650390625
3643,38437,niger,NER,c162r7r26,13.980479333,3.16934660985,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/niger_1998/00131.tif,11.84082,0,5.17116558088755,3.72624858732017,0,-4.60517018598809,-4.60517018598809,0,4.81635075002733,4.47398590540478,5.96696605356006,6.7347107113824,0,0,0,0.444,-0.979385117689768,-1.08845002452532,0.00912163406610502,-0.76635268330574,-0.732017745574315,-0.329626808563868,0,2.39789527279837,2002,2003,13.36669921875,12.79296875,13.97705078125,14.7064208984375,14.94140625,15.168456733226801,15.5487060546875,15.580241382122,17.376708984375,21.4599609375
3644,4481,burundi,BDI,c39r5r42,-3.18535,30.555719,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00174.tif,15.148926,0,4.05491049297669,4.57621815799697,3.04452243772342,-4.60517018598809,-4.60517018598809,0,4.62150816524454,5.0892421000242,6.43275371462383,6.90331330608805,0,0,0,0.334,-0.870818277200063,-1.41151801745097,-2.35078779856364,-1.20262010892232,-1.45399423440297,-1.20796287059784,0,0,2005,2006,19.0673828125,21.795654296875,23.909504711628,23.3154296875,23.3007818460464,21.9165042042732,23.907470703125,27.1728515625,30.16357421875,31.5673828125
3645,4528,burundi,BDI,c39r15r120,-2.979899,30.018247,0,1.38629436111989,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00219.tif,15.86914,0,4.51232363562174,5.94248962740794,0,-4.60517018598809,-4.60517018598809,0,4.31557586747424,5.18256942791165,6.40052592178739,6.96189360627559,0,0,0,0.334,-0.790077269077301,-1.45887003342311,-2.10643128554026,-1.22252722581228,-1.50847599903743,-1.42785213390986,0,2.77258872223978,2002,2003,13.57421875,14.825439453125,14.347331225872,15.2008056640625,15.925292670726801,15.673828125,16.1163330078125,16.951496899128,19.232177734375,21.03271484375
3646,46478,sierra_leone,SLE,c204r1r3,8.61078,-10.75997,0,1.6094379124341,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00250.tif,13.528442,0,4.66123540992104,3.73151430078255,0,-4.60517018598809,-4.60517018598809,1,4.49215807058466,6.47804270863888,2.06350288920347,6.53042582742109,0,0,0,0.402,-0.854551434516907,-1.37531232833862,-0.762445926666259,-1.20603140195211,-1.2297883828481,-0.40428896745046,0,3.58351893845611,2005,2006,13.24462890625,16.632080078125,15.177409350872,15.8203125,15.104980766773199,14.5605474710464,14.7064208984375,15.8447265625,17.999267578125,19.873046875
3647,46541,sierra_leone,SLE,c204r2r6,9.59583,-11.56097,0,0.693147180559945,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00342.tif,43.99414,0,5.06638530920075,6.361111988544,0,-4.60517018598809,-4.60517018598809,1,4.86297584231215,6.28814995496868,4.26925197665939,6.44106199924324,0,0,0,0.402,-0.900652468204498,-1.19285782178243,-0.255161508917808,-0.847987174987793,-0.935436129570007,-0.180269107222557,1,2.56494935746154,2011,2012,15.07568359375,19.17724609375,17.557780444622,17.9473876953125,17.3193365335464,17.7221685647964,19.88525390625,20.987956225872,24.90234375,26.5869140625
3648,4675,burundi,BDI,c39r14r108,-3.51501,29.797828,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00091.tif,17.504883,0,3.89792408104864,6.19997556283508,0,-4.60517018598809,-4.60517018598809,0,4.76812622994297,4.81092562544081,6.29537457908121,6.96068732498775,1,0,0,0.334,-1.12989791234334,-1.11219183603923,-1.51130012671153,-1.17680478096009,-1.13447880744934,-0.772482434908549,1,0.693147180559945,2011,2012,13.09814453125,13.946533203125,13.496907055378,14.6148681640625,15.7202154397964,14.799804985523199,15.5303955078125,16.17431640625,18.42041015625,20.7275390625
3649,54267,zambia,ZMB,c255r2r15,-12.4254046219224,28.0407220214499,0,0.693147180559945,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00220.tif,8.686523,0,5.89791670236745,2.34228300919249,0,-4.60517018598809,-4.60517018598809,1,3.29467068774981,2.47749649211474,5.91540125191118,6.96138223942695,1,0,0,0.421,-0.814119587341944,-1.05153163274129,0.0145573392510413,-0.47407969335715,-0.491526628533999,-0.408870860934257,0,3.13549421592915,2002,2003,10.70556640625,10.1043701171875,9.18172225356102,9.62677001953125,9.78759750723839,10.0793458521366,10.6658935546875,12.577311694622,14.666748046875,16.19873046875
3650,8340,democratic_republic_of_congo,COD,c63r4r18,-6.50886679620598,21.8165155504652,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00044.tif,13.092041,0,5.49876076345256,2.75087522700626,0,-4.60517018598809,-4.60517018598809,0,6.09959676060707,6.71668993687058,3.56986828713357,6.77055597415245,0,0,0,0.422,-1.47370672225952,-1.66281060377757,-2.13052070140839,-1.68534926573436,-1.77880275249481,-1.62055881818136,0,2.70805020110221,2005,2006,12.451171875,12.92724609375,12.569172680378,12.80517578125,13.020019233226801,12.824706733226801,12.51220703125,12.239583581686,14.202880859375,16.19873046875
3651,8330,democratic_republic_of_congo,COD,c63r1r4,3.25845089126725,20.6232219213463,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00282.tif,15.447998,0,5.06848482708303,3.17915909813847,0.693147180559945,-4.60517018598809,-4.60517018598809,0,5.73559103588148,7.03440921985322,5.35339509646688,6.49252312296402,0,0,0,0.422,-1.37733554840088,-1.67367796103159,-2.06693371136983,-1.44797054926555,-1.61495534578959,-1.40212659041087,1,1.09861228866811,2011,2012,19.44580078125,16.68701171875,16.841633617878,14.6026611328125,14.2333984375,15.2587890625,14.5050048828125,14.754231274128,16.192626953125,18.15185546875
3652,8476,democratic_republic_of_congo,COD,c63r8r32,-1.65745150144691,29.2323213356018,0,0,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00213.tif,40.152994,0.00421095176594703,4.81082842296128,8.37539710012356,7.06817200038804,1.79342474854712,-4.60517018598809,1,4.10150648699428,5.81834832921967,6.4530423279993,7.00011763493846,0,0,0,0.422,-1.4549872080485,-1.62452828884125,-2.18459788958232,-1.37895504633585,-1.59365403652191,-1.32130348682403,0,2.19722457733622,2008,2009,31.4453125,37.04833984375,36.2467437982559,34.332275390625,35.7714831829071,37.2851550579071,40.142822265625,38.6637359857559,41.66259765625,43.9208984375
3653,46709,sierra_leone,SLE,c204r4r14,8.48776,-13.23179,0,1.79175946922805,1.38629436111989,2005:2007,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00228.tif,53.49121,0.00470024565675626,1.44345277495984,9.38419661618112,0,-4.60517018598809,-4.60517018598809,0,5.09912415647135,6.53197332897834,5.0369796459065,6.31972543632228,0,0,0,0.402,-0.854551434516907,-1.37531232833862,-0.762445926666259,-1.20603140195211,-1.2297883828481,-0.40428896745046,0,1.38629436111989,2005,2006,17.8955078125,19.42138671875,20.20263671875,19.3878173828125,21.5014651417732,25.092774629592903,30.010986328125,34.7005218267441,38.80615234375,42.138671875
3654,8482,democratic_republic_of_congo,COD,c63r8r32,-1.30652748489494,29.5309265628953,0,0,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00219.tif,14.005534,0,5.56021998601233,5.10187489452502,7.06817200038804,1.79342474854712,-4.60517018598809,1,4.59378242034935,5.90736067179482,6.51747752905575,6.96164873549097,0,0,0,0.422,-1.4549872080485,-1.62452828884125,-2.18459788958232,-1.37895504633585,-1.59365403652191,-1.32130348682403,0,2.19722457733622,2008,2009,18.5791015625,16.510009765625,16.190592944622,14.764404296875,15.397949516773199,15.583495795726801,16.8548583984375,17.704264819622,19.036865234375,20.263671875
3655,4708,burundi,BDI,c39r11r87,-4.169888,29.903766,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00010.tif,13.354492,0,4.92812287252179,5.19474679681568,6.39359075395063,-4.60517018598809,-4.60517018598809,0,5.11385967382047,3.92565340427553,6.20950805758636,6.92827078423066,0,0,0,0.334,-0.790077269077301,-1.45887003342311,-2.10643128554026,-1.22252722581228,-1.50847599903743,-1.42785213390986,0,0,2002,2003,12.457275390625,13.128662109375,12.508137524128,14.0045166015625,14.228515326976801,13.916015625,14.166259765625,13.8671875,15.39306640625,17.00439453125
3656,54421,zambia,ZMB,c255r8r48,-8.83343265215583,29.9200204046307,0,1.09861228866811,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00312.tif,14.367676,0,5.54296144930825,3.65420030300178,0,-4.60517018598809,-4.60517018598809,0,5.73662121508595,5.31520059287337,4.97121988469211,6.87652514725315,1,0,0,0.421,-0.814119587341944,-1.05153163274129,0.0145573392510413,-0.47407969335715,-0.491526628533999,-0.408870860934257,0,3.09104245335832,2002,2003,10.04638671875,10.418701171875,9.58658829331398,10.8154296875,11.4709474146366,12.5097662210464,14.0335083007812,17.061360180378,20.71533203125,23.7548828125
